EM31370-19May2015-1453.xls,Port 1,Port 1,Port 2,Port 2,Port 3,Port 3
5/9/2015 3:30:00 AM,0.21,15.0,0.23,15.6,0.25,15.7
5/9/2015 4:00:00 AM,0.21,14.7,0.23,15.5,0.25,15.6
5/9/2015 4:30:00 AM,0.21,14.6,0.23,15.3,0.25,15.5
5/9/2015 5:00:00 AM,0.21,14.4,0.23,15.2,0.25,15.4
5/9/2015 5:30:00 AM,0.21,14.2,0.23,15.1,0.25,15.3
5/9/2015 6:00:00 AM,0.21,14.0,0.23,14.9,0.25,15.3
5/9/2015 6:30:00 AM,0.21,13.8,0.23,14.8,0.25,15.1
5/9/2015 7:00:00 AM,0.21,13.6,0.23,14.6,0.25,15.1
5/9/2015 7:30:00 AM,0.21,13.5,0.23,14.5,0.25,15.0
5/9/2015 8:00:00 AM,0.21,13.4,0.23,14.4,0.25,14.9
5/9/2015 8:30:00 AM,0.21,13.4,0.23,14.2,0.25,14.9
5/9/2015 9:00:00 AM,0.21,13.5,0.23,14.1,0.25,14.8
5/9/2015 9:30:00 AM,0.21,13.8,0.22,14.0,0.25,14.7
5/9/2015 10:00:00 AM,0.21,14.2,0.22,14.0,0.25,14.6
5/9/2015 10:30:00 AM,0.21,14.6,0.22,14.0,0.25,14.5
5/9/2015 11:00:00 AM,0.21,15.3,0.22,14.1,0.25,14.5
5/9/2015 11:30:00 AM,0.21,16.1,0.22,14.2,0.25,14.4
5/9/2015 12:00:00 PM,0.22,17.0,0.22,14.4,0.25,14.4
5/9/2015 12:30:00 PM,0.22,18.1,0.22,14.6,0.25,14.4
5/9/2015 1:00:00 PM,0.22,19.0,0.22,14.9,0.25,14.4
5/9/2015 1:30:00 PM,0.22,20.0,0.22,15.3,0.25,14.4
5/9/2015 2:00:00 PM,0.22,21.0,0.22,15.7,0.25,14.5
5/9/2015 2:30:00 PM,0.22,21.9,0.22,16.1,0.25,14.6
5/9/2015 3:00:00 PM,0.22,22.5,0.22,16.6,0.25,14.7
5/9/2015 3:30:00 PM,0.22,23.1,0.22,17.0,0.25,14.8
5/9/2015 4:00:00 PM,0.22,23.7,0.22,17.4,0.25,15.0
5/9/2015 4:30:00 PM,0.22,24.1,0.22,17.8,0.25,15.1
5/9/2015 5:00:00 PM,0.22,24.2,0.22,18.2,0.25,15.3
5/9/2015 5:30:00 PM,0.22,24.2,0.22,18.5,0.25,15.5
5/9/2015 6:00:00 PM,0.22,24.1,0.22,18.8,0.25,15.7
5/9/2015 6:30:00 PM,0.22,23.9,0.22,19.0,0.25,15.9
5/9/2015 7:00:00 PM,0.22,23.6,0.22,19.2,0.25,16.1
5/9/2015 7:30:00 PM,0.22,23.1,0.22,19.3,0.25,16.2
5/9/2015 8:00:00 PM,0.22,22.6,0.22,19.4,0.25,16.4
5/9/2015 8:30:00 PM,0.22,22.0,0.22,19.3,0.25,16.6
5/9/2015 9:00:00 PM,0.22,21.5,0.22,19.3,0.25,16.7
5/9/2015 9:30:00 PM,0.22,21.0,0.22,19.2,0.25,16.7
5/9/2015 10:00:00 PM,0.22,20.5,0.22,19.0,0.25,16.8
5/9/2015 10:30:00 PM,0.22,20.1,0.22,18.9,0.25,16.9
5/9/2015 11:00:00 PM,0.21,19.7,0.22,18.7,0.25,16.9
5/9/2015 11:30:00 PM,0.21,19.4,0.22,18.6,0.25,16.9
5/10/2015 12:00:00 AM,0.21,19.1,0.22,18.4,0.25,16.9
5/10/2015 12:30:00 AM,0.21,18.8,0.22,18.2,0.25,16.9
5/10/2015 1:00:00 AM,0.21,18.6,0.22,18.0,0.25,16.9
5/10/2015 1:30:00 AM,0.21,18.3,0.22,17.9,0.25,16.9
5/10/2015 2:00:00 AM,0.21,18.1,0.22,17.8,0.25,16.8
5/10/2015 2:30:00 AM,0.21,17.9,0.22,17.6,0.25,16.8
5/10/2015 3:00:00 AM,0.21,17.8,0.22,17.5,0.25,16.7
5/10/2015 3:30:00 AM,0.21,17.6,0.22,17.4,0.25,16.7
5/10/2015 4:00:00 AM,0.21,17.4,0.22,17.2,0.25,16.6
5/10/2015 4:30:00 AM,0.21,17.4,0.22,17.1,0.25,16.6
5/10/2015 5:00:00 AM,0.21,17.3,0.23,17.0,0.25,16.5
5/10/2015 5:30:00 AM,0.21,17.2,0.23,17.0,0.25,16.5
5/10/2015 6:00:00 AM,0.21,17.2,0.23,16.9,0.25,16.4
5/10/2015 6:30:00 AM,0.21,17.1,0.23,16.8,0.25,16.3
5/10/2015 7:00:00 AM,0.21,17.0,0.22,16.7,0.25,16.3
5/10/2015 7:30:00 AM,0.21,17.0,0.22,16.6,0.25,16.2
5/10/2015 8:00:00 AM,0.21,16.9,0.22,16.6,0.25,16.2
5/10/2015 8:30:00 AM,0.21,16.8,0.22,16.5,0.25,16.1
5/10/2015 9:00:00 AM,0.21,16.8,0.22,16.4,0.25,16.1
5/10/2015 9:30:00 AM,0.21,16.8,0.22,16.4,0.25,16.1
5/10/2015 10:00:00 AM,0.21,16.8,0.22,16.4,0.25,16.0
5/10/2015 10:30:00 AM,0.21,16.8,0.22,16.3,0.25,16.0
5/10/2015 11:00:00 AM,0.21,16.9,0.22,16.3,0.25,16.0
5/10/2015 11:30:00 AM,0.21,17.0,0.22,16.3,0.25,15.9
5/10/2015 12:00:00 PM,0.21,17.2,0.22,16.3,0.25,15.9
5/10/2015 12:30:00 PM,0.21,17.4,0.22,16.3,0.25,15.8
5/10/2015 1:00:00 PM,0.21,17.6,0.22,16.3,0.25,15.8
5/10/2015 1:30:00 PM,0.21,17.9,0.22,16.4,0.25,15.8
5/10/2015 2:00:00 PM,0.21,18.1,0.22,16.4,0.25,15.8
5/10/2015 2:30:00 PM,0.21,18.2,0.22,16.4,0.25,15.8
5/10/2015 3:00:00 PM,0.21,18.2,0.22,16.6,0.25,15.8
5/10/2015 3:30:00 PM,0.21,18.3,0.22,16.6,0.25,15.8
5/10/2015 4:00:00 PM,0.21,18.3,0.23,16.7,0.24,15.8
5/10/2015 4:30:00 PM,0.21,18.2,0.23,16.7,0.24,15.8
5/10/2015 5:00:00 PM,0.21,18.1,0.23,16.8,0.25,15.8
5/10/2015 5:30:00 PM,0.21,18.0,0.23,16.8,0.25,15.9
5/10/2015 6:00:00 PM,0.21,18.0,0.23,16.8,0.24,15.9
5/10/2015 6:30:00 PM,0.21,17.9,0.23,16.7,0.24,15.9
5/10/2015 7:00:00 PM,0.21,17.9,0.23,16.7,0.24,15.9
5/10/2015 7:30:00 PM,0.21,17.9,0.23,16.7,0.24,15.9
5/10/2015 8:00:00 PM,0.21,17.8,0.23,16.7,0.24,15.9
5/10/2015 8:30:00 PM,0.21,17.7,0.23,16.7,0.24,15.9
5/10/2015 9:00:00 PM,0.21,17.5,0.23,16.7,0.24,15.9
5/10/2015 9:30:00 PM,0.21,17.4,0.23,16.6,0.24,15.9
5/10/2015 10:00:00 PM,0.21,17.2,0.23,16.6,0.24,15.9
5/10/2015 10:30:00 PM,0.21,17.1,0.23,16.6,0.24,15.9
5/10/2015 11:00:00 PM,0.21,17.0,0.23,16.4,0.25,15.9
5/10/2015 11:30:00 PM,0.21,17.0,0.24,16.4,0.25,15.9
5/11/2015 12:00:00 AM,0.21,16.9,0.24,16.4,0.25,15.8
5/11/2015 12:30:00 AM,0.22,16.9,0.24,16.3,0.25,15.8
5/11/2015 1:00:00 AM,0.22,16.7,0.24,16.3,0.25,15.8
5/11/2015 1:30:00 AM,0.22,16.4,0.24,16.2,0.25,15.8
5/11/2015 2:00:00 AM,0.22,16.0,0.24,16.2,0.25,15.8
5/11/2015 2:30:00 AM,0.22,15.6,0.24,16.0,0.25,15.7
5/11/2015 3:00:00 AM,0.22,15.3,0.24,15.9,0.25,15.7
5/11/2015 3:30:00 AM,0.22,14.9,0.24,15.7,0.25,15.7
5/11/2015 4:00:00 AM,0.22,14.5,0.24,15.6,0.25,15.7
5/11/2015 4:30:00 AM,0.22,14.2,0.24,15.4,0.25,15.6
5/11/2015 5:00:00 AM,0.22,13.8,0.24,15.2,0.25,15.5
5/11/2015 5:30:00 AM,0.22,13.5,0.24,15.0,0.25,15.4
5/11/2015 6:00:00 AM,0.22,13.2,0.24,14.8,0.25,15.3
5/11/2015 6:30:00 AM,0.22,13.0,0.24,14.6,0.24,15.3
5/11/2015 7:00:00 AM,0.22,12.8,0.23,14.4,0.24,15.1
5/11/2015 7:30:00 AM,0.22,12.6,0.23,14.2,0.24,15.1
5/11/2015 8:00:00 AM,0.21,12.4,0.23,14.0,0.24,15.0
5/11/2015 8:30:00 AM,0.21,12.3,0.23,13.9,0.24,14.8
5/11/2015 9:00:00 AM,0.21,12.1,0.23,13.7,0.24,14.7
5/11/2015 9:30:00 AM,0.21,12.1,0.23,13.5,0.24,14.6
5/11/2015 10:00:00 AM,0.21,12.0,0.23,13.4,0.24,14.5
5/11/2015 10:30:00 AM,0.21,12.1,0.23,13.3,0.24,14.4
5/11/2015 11:00:00 AM,0.21,12.1,0.23,13.1,0.24,14.3
5/11/2015 11:30:00 AM,0.21,12.2,0.23,13.1,0.24,14.2
5/11/2015 12:00:00 PM,0.21,12.2,0.23,13.0,0.24,14.2
5/11/2015 12:30:00 PM,0.21,12.2,0.23,13.0,0.24,14.1
5/11/2015 1:00:00 PM,0.21,12.2,0.23,12.9,0.24,14.0
5/11/2015 1:30:00 PM,0.21,12.3,0.23,12.9,0.24,13.9
5/11/2015 2:00:00 PM,0.21,12.3,0.23,12.9,0.24,13.8
5/11/2015 2:30:00 PM,0.21,12.2,0.23,12.8,0.24,13.8
5/12/2015 9:30:00 AM,0.21,9.0,0.23,9.8,0.24,11.5
5/12/2015 10:00:00 AM,0.21,9.5,0.23,9.8,0.24,11.4
5/12/2015 10:30:00 AM,0.21,10.1,0.23,9.9,0.24,11.3
5/12/2015 11:00:00 AM,0.21,10.7,0.23,10.0,0.24,11.3
5/12/2015 11:30:00 AM,0.21,11.5,0.23,10.2,0.24,11.2
5/12/2015 12:00:00 PM,0.21,12.3,0.23,10.3,0.24,11.2
5/12/2015 12:30:00 PM,0.21,13.1,0.23,10.6,0.24,11.2
5/12/2015 1:00:00 PM,0.22,13.9,0.22,10.9,0.24,11.3
5/12/2015 1:30:00 PM,0.22,14.7,0.22,11.2,0.24,11.3
5/12/2015 2:00:00 PM,0.22,15.5,0.22,11.6,0.24,11.4
5/12/2015 2:30:00 PM,0.22,16.2,0.22,11.9,0.24,11.4
5/12/2015 3:00:00 PM,0.22,16.9,0.22,12.3,0.24,11.5
5/12/2015 3:30:00 PM,0.22,17.5,0.22,12.7,0.24,11.7
5/12/2015 4:00:00 PM,0.22,18.1,0.22,13.1,0.24,11.8
5/12/2015 4:30:00 PM,0.22,18.5,0.22,13.5,0.24,11.9
5/12/2015 5:00:00 PM,0.22,18.8,0.22,13.8,0.24,12.1
5/12/2015 5:30:00 PM,0.22,19.1,0.22,14.1,0.24,12.3
5/12/2015 6:00:00 PM,0.22,19.2,0.22,14.5,0.24,12.4
5/12/2015 6:30:00 PM,0.22,19.2,0.22,14.7,0.24,12.6
5/12/2015 7:00:00 PM,0.22,19.1,0.22,15.0,0.25,12.8
5/12/2015 7:30:00 PM,0.22,18.8,0.22,15.2,0.25,13.0
5/12/2015 8:00:00 PM,0.22,18.4,0.22,15.3,0.25,13.1
5/12/2015 8:30:00 PM,0.22,17.9,0.22,15.4,0.25,13.3
5/12/2015 9:00:00 PM,0.22,17.4,0.22,15.4,0.25,13.4
5/12/2015 9:30:00 PM,0.22,16.8,0.22,15.3,0.25,13.5
5/12/2015 10:00:00 PM,0.22,16.3,0.22,15.2,0.25,13.6
5/12/2015 10:30:00 PM,0.21,15.9,0.22,15.2,0.25,13.7
5/12/2015 11:00:00 PM,0.21,15.4,0.22,15.0,0.25,13.7
5/12/2015 11:30:00 PM,0.21,15.0,0.22,14.8,0.25,13.8
5/13/2015 12:00:00 AM,0.21,14.6,0.22,14.6,0.25,13.8
5/13/2015 12:30:00 AM,0.21,14.2,0.22,14.5,0.25,13.8
5/13/2015 1:00:00 AM,0.21,13.9,0.22,14.3,0.25,13.8
5/13/2015 1:30:00 AM,0.21,13.5,0.22,14.1,0.25,13.7
5/13/2015 2:00:00 AM,0.21,13.2,0.22,13.9,0.25,13.7
5/13/2015 2:30:00 AM,0.21,13.0,0.22,13.7,0.25,13.7
5/13/2015 3:00:00 AM,0.21,12.7,0.22,13.5,0.25,13.6
5/13/2015 3:30:00 AM,0.21,12.4,0.22,13.4,0.25,13.5
5/13/2015 4:00:00 AM,0.21,12.2,0.22,13.2,0.25,13.5
5/13/2015 4:30:00 AM,0.21,11.9,0.22,13.0,0.25,13.4
5/13/2015 5:00:00 AM,0.21,11.7,0.22,12.8,0.25,13.3
5/13/2015 5:30:00 AM,0.21,11.5,0.22,12.7,0.24,13.3
5/13/2015 6:00:00 AM,0.21,11.3,0.22,12.5,0.24,13.2
5/13/2015 6:30:00 AM,0.21,11.1,0.22,12.3,0.24,13.1
5/13/2015 7:00:00 AM,0.21,10.9,0.22,12.2,0.24,13.0
5/13/2015 7:30:00 AM,0.21,10.8,0.22,12.1,0.24,12.9
5/13/2015 8:00:00 AM,0.21,10.7,0.22,11.9,0.24,12.8
5/13/2015 8:30:00 AM,0.21,10.8,0.22,11.8,0.24,12.8
5/13/2015 9:00:00 AM,0.21,11.1,0.22,11.7,0.24,12.7
5/13/2015 9:30:00 AM,0.21,11.5,0.22,11.7,0.24,12.6
5/13/2015 10:00:00 AM,0.21,12.1,0.22,11.7,0.24,12.5
5/13/2015 10:30:00 AM,0.21,12.7,0.22,11.8,0.24,12.4
5/13/2015 11:00:00 AM,0.21,13.5,0.22,11.9,0.24,12.4
5/13/2015 11:30:00 AM,0.21,14.3,0.22,12.0,0.24,12.4
5/13/2015 12:00:00 PM,0.21,15.1,0.22,12.3,0.24,12.4
5/13/2015 12:30:00 PM,0.21,15.9,0.22,12.5,0.24,12.4
5/13/2015 1:00:00 PM,0.21,16.7,0.22,12.9,0.24,12.4
5/13/2015 1:30:00 PM,0.21,17.5,0.22,13.2,0.24,12.5
5/13/2015 2:00:00 PM,0.21,18.2,0.22,13.6,0.24,12.6
5/13/2015 2:30:00 PM,0.22,18.9,0.22,13.9,0.24,12.6
5/13/2015 3:00:00 PM,0.22,19.6,0.22,14.4,0.24,12.8
5/13/2015 3:30:00 PM,0.22,20.1,0.22,14.7,0.24,12.9
5/13/2015 4:00:00 PM,0.22,20.5,0.22,15.1,0.24,13.0
5/13/2015 4:30:00 PM,0.22,20.7,0.22,15.5,0.24,13.2
5/13/2015 5:00:00 PM,0.22,20.8,0.22,15.8,0.24,13.4
5/13/2015 5:30:00 PM,0.22,20.8,0.22,16.1,0.24,13.6
5/13/2015 6:00:00 PM,0.22,20.7,0.22,16.3,0.24,13.7
5/13/2015 6:30:00 PM,0.22,20.4,0.22,16.4,0.25,13.9
5/13/2015 7:00:00 PM,0.22,20.2,0.22,16.6,0.25,14.1
5/13/2015 7:30:00 PM,0.21,19.7,0.22,16.7,0.25,14.2
5/13/2015 8:00:00 PM,0.21,19.3,0.22,16.7,0.25,14.3
5/13/2015 8:30:00 PM,0.21,18.8,0.22,16.7,0.25,14.5
5/13/2015 9:00:00 PM,0.21,18.4,0.22,16.7,0.25,14.6
5/13/2015 9:30:00 PM,0.21,17.9,0.22,16.6,0.25,14.6
5/13/2015 10:00:00 PM,0.21,17.6,0.22,16.4,0.25,14.7
5/13/2015 10:30:00 PM,0.21,17.2,0.22,16.3,0.25,14.7
5/13/2015 11:00:00 PM,0.21,16.9,0.22,16.2,0.25,14.8
5/13/2015 11:30:00 PM,0.21,16.6,0.22,16.0,0.25,14.8
5/14/2015 12:00:00 AM,0.21,16.4,0.22,15.9,0.25,14.8
5/14/2015 12:30:00 AM,0.21,16.2,0.22,15.8,0.25,14.8
5/14/2015 1:00:00 AM,0.21,16.0,0.22,15.6,0.25,14.7
5/14/2015 1:30:00 AM,0.21,15.8,0.22,15.5,0.25,14.7
5/14/2015 2:00:00 AM,0.21,15.6,0.22,15.4,0.25,14.7
5/14/2015 2:30:00 AM,0.21,15.5,0.22,15.3,0.25,14.6
5/14/2015 3:00:00 AM,0.21,15.3,0.22,15.2,0.25,14.6
5/14/2015 3:30:00 AM,0.21,15.2,0.22,15.1,0.25,14.6
5/14/2015 4:00:00 AM,0.21,15.1,0.22,15.0,0.25,14.5
5/14/2015 4:30:00 AM,0.21,14.9,0.22,14.8,0.24,14.5
5/14/2015 5:00:00 AM,0.20,14.8,0.23,14.8,0.24,14.5
5/14/2015 5:30:00 AM,0.20,14.6,0.23,14.7,0.25,14.4
5/14/2015 6:00:00 AM,0.21,14.4,0.23,14.6,0.25,14.4
5/14/2015 6:30:00 AM,0.21,14.2,0.23,14.5,0.25,14.3
5/14/2015 7:00:00 AM,0.21,14.0,0.23,14.4,0.25,14.3
5/14/2015 7:30:00 AM,0.21,13.8,0.23,14.2,0.25,14.2
5/14/2015 8:00:00 AM,0.21,13.6,0.23,14.1,0.25,14.2
5/14/2015 8:30:00 AM,0.22,13.5,0.24,13.9,0.25,14.1
5/14/2015 9:00:00 AM,0.24,13.4,0.24,13.9,0.25,14.1
5/14/2015 9:30:00 AM,0.25,13.3,0.24,13.7,0.25,14.0
5/14/2015 10:00:00 AM,0.25,13.3,0.25,13.6,0.25,13.9
5/14/2015 10:30:00 AM,0.26,13.3,0.26,13.5,0.25,13.9
5/14/2015 11:00:00 AM,0.26,13.3,0.26,13.5,0.25,13.8
5/14/2015 11:30:00 AM,0.26,13.3,0.27,13.4,0.26,13.8
5/14/2015 12:00:00 PM,0.27,13.4,0.27,13.3,0.26,13.7
5/14/2015 12:30:00 PM,0.27,13.5,0.27,13.3,0.27,13.6
5/14/2015 1:00:00 PM,0.26,13.5,0.27,13.3,0.27,13.6
5/14/2015 1:30:00 PM,0.26,13.6,0.27,13.3,0.27,13.5
5/14/2015 2:00:00 PM,0.26,13.7,0.27,13.3,0.27,13.5
5/14/2015 2:30:00 PM,0.26,13.8,0.26,13.3,0.26,13.5
5/14/2015 3:00:00 PM,0.25,13.9,0.26,13.3,0.26,13.5
5/14/2015 3:30:00 PM,0.25,14.0,0.26,13.3,0.26,13.4
5/14/2015 4:00:00 PM,0.26,14.0,0.26,13.4,0.26,13.4
5/14/2015 4:30:00 PM,0.26,14.1,0.27,13.4,0.27,13.4
5/14/2015 5:00:00 PM,0.27,14.2,0.27,13.4,0.27,13.4
5/14/2015 5:30:00 PM,0.26,14.3,0.27,13.5,0.27,13.4
5/14/2015 6:00:00 PM,0.26,14.4,0.27,13.5,0.27,13.4
5/14/2015 6:30:00 PM,0.27,14.4,0.27,13.5,0.27,13.4
5/14/2015 7:00:00 PM,0.26,14.5,0.27,13.6,0.27,13.4
5/14/2015 7:30:00 PM,0.26,14.6,0.27,13.6,0.27,13.4
5/14/2015 8:00:00 PM,0.26,14.6,0.27,13.7,0.27,13.4
5/14/2015 8:30:00 PM,0.26,14.6,0.27,13.7,0.27,13.4
5/14/2015 9:00:00 PM,0.26,14.6,0.27,13.7,0.27,13.4
5/14/2015 9:30:00 PM,0.26,14.6,0.27,13.7,0.27,13.5
5/14/2015 10:00:00 PM,0.26,14.6,0.26,13.7,0.27,13.5
5/14/2015 10:30:00 PM,0.26,14.6,0.26,13.7,0.27,13.5
5/14/2015 11:00:00 PM,0.25,14.6,0.26,13.7,0.27,13.5
5/14/2015 11:30:00 PM,0.25,14.6,0.26,13.8,0.27,13.5
5/15/2015 12:00:00 AM,0.25,14.5,0.26,13.8,0.27,13.5
5/15/2015 12:30:00 AM,0.25,14.5,0.26,13.8,0.27,13.5
5/15/2015 1:00:00 AM,0.25,14.5,0.26,13.8,0.27,13.5
5/15/2015 1:30:00 AM,0.25,14.5,0.26,13.8,0.27,13.5
5/15/2015 2:00:00 AM,0.25,14.5,0.26,13.8,0.27,13.5
5/15/2015 2:30:00 AM,0.25,14.4,0.26,13.8,0.27,13.5
5/15/2015 3:00:00 AM,0.25,14.4,0.26,13.8,0.26,13.5
5/15/2015 3:30:00 AM,0.25,14.3,0.26,13.7,0.26,13.5
5/15/2015 4:00:00 AM,0.25,14.2,0.26,13.7,0.26,13.5
5/15/2015 4:30:00 AM,0.25,14.2,0.26,13.7,0.26,13.5
5/15/2015 5:00:00 AM,0.25,14.1,0.26,13.7,0.26,13.5
5/15/2015 5:30:00 AM,0.25,14.0,0.26,13.7,0.26,13.5
5/15/2015 6:00:00 AM,0.25,13.9,0.26,13.6,0.26,13.5
5/15/2015 6:30:00 AM,0.25,13.9,0.26,13.6,0.26,13.5
5/15/2015 7:00:00 AM,0.25,13.8,0.26,13.5,0.26,13.5
5/15/2015 7:30:00 AM,0.24,13.7,0.26,13.5,0.26,13.5
5/15/2015 8:00:00 AM,0.24,13.8,0.26,13.5,0.26,13.4
5/15/2015 8:30:00 AM,0.24,14.1,0.26,13.4,0.26,13.4
5/15/2015 9:00:00 AM,0.24,14.4,0.26,13.5,0.26,13.4
5/15/2015 9:30:00 AM,0.24,14.7,0.26,13.5,0.26,13.4
5/15/2015 10:00:00 AM,0.24,15.0,0.26,13.6,0.26,13.4
5/15/2015 10:30:00 AM,0.24,15.3,0.26,13.7,0.26,13.4
5/15/2015 11:00:00 AM,0.24,15.6,0.26,13.8,0.26,13.4
5/15/2015 11:30:00 AM,0.24,16.0,0.26,13.9,0.26,13.4
5/15/2015 12:00:00 PM,0.24,16.4,0.26,14.0,0.26,13.5
5/15/2015 12:30:00 PM,0.24,16.9,0.26,14.2,0.26,13.5
5/15/2015 1:00:00 PM,0.24,17.3,0.26,14.4,0.26,13.5
5/15/2015 1:30:00 PM,0.24,17.9,0.26,14.6,0.26,13.6
5/15/2015 2:00:00 PM,0.24,18.5,0.25,14.9,0.26,13.6
5/15/2015 2:30:00 PM,0.24,19.1,0.25,15.1,0.26,13.7
5/15/2015 3:00:00 PM,0.24,19.6,0.25,15.4,0.26,13.8
5/15/2015 3:30:00 PM,0.24,20.1,0.25,15.7,0.26,13.9
5/15/2015 4:00:00 PM,0.24,20.3,0.25,16.0,0.26,14.0
5/15/2015 4:30:00 PM,0.24,20.1,0.25,16.2,0.26,14.2
5/15/2015 5:00:00 PM,0.24,19.9,0.25,16.4,0.26,14.3
5/15/2015 5:30:00 PM,0.23,19.7,0.25,16.6,0.26,14.4
5/15/2015 6:00:00 PM,0.23,19.6,0.25,16.7,0.26,14.5
5/15/2015 6:30:00 PM,0.23,19.5,0.25,16.8,0.26,14.7
5/15/2015 7:00:00 PM,0.23,19.3,0.25,16.8,0.26,14.8
5/15/2015 7:30:00 PM,0.23,19.0,0.25,16.8,0.26,14.9
5/15/2015 8:00:00 PM,0.23,18.7,0.25,16.8,0.26,15.0
5/15/2015 8:30:00 PM,0.23,18.5,0.25,16.8,0.26,15.0
5/15/2015 9:00:00 PM,0.23,18.2,0.25,16.8,0.26,15.1
5/15/2015 9:30:00 PM,0.23,18.0,0.25,16.7,0.26,15.1
5/15/2015 10:00:00 PM,0.23,17.8,0.25,16.6,0.26,15.1
5/15/2015 10:30:00 PM,0.23,17.6,0.25,16.6,0.26,15.2
5/15/2015 11:00:00 PM,0.23,17.4,0.25,16.4,0.26,15.2
5/15/2015 11:30:00 PM,0.23,17.3,0.25,16.4,0.26,15.2
5/16/2015 12:00:00 AM,0.23,17.1,0.25,16.3,0.26,15.2
5/16/2015 12:30:00 AM,0.23,17.0,0.25,16.2,0.26,15.2
5/16/2015 1:00:00 AM,0.23,16.9,0.25,16.2,0.26,15.2
5/16/2015 1:30:00 AM,0.23,16.8,0.25,16.1,0.26,15.2
